gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3110122059	aec6d756-3aa8-465e-83fd-4f6ee83e693e	1c693f68-530f-4522-8cbe-004a9d059b6f	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Xanthoparmelia	Xanthoparmelia ulcerosa		SPECIES	Xanthoparmelia ulcerosa (Zahlbr.) Hale	Xanthoparmelia ulcerosa (Zahlbr.) Hale	(Zahlbr.) Hale	CL			PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862	-35.8156	-70.8906							1954-12-30	30	12	1954	2604500	2604500	PRESERVED_SPECIMEN	F	Botany	C0095102F	s.n.			CC0_1_0	The Field Museum of Natural History	T. H. Nash & J. A. Elix			2024-01-24T23:31:17.546Z		GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
3110121711	aec6d756-3aa8-465e-83fd-4f6ee83e693e	50b08abb-2678-44f0-a539-d57377607b54	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Xanthoparmelia	Xanthoparmelia mougeotii		SPECIES	Xanthoparmelia mougeotii (Schaer. ex D.Dietr.) Hale	Xanthoparmelia mougeotii (Schaer.) Hale	(Schaer.) Hale	CL			PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862	-35.8156	-70.8906							1971-10-09	9	10	1971	2604973	2604973	PRESERVED_SPECIMEN	F	Botany	C0095081F	49793			CC0_1_0	The Field Museum of Natural History	H. A. Imshaug & K. E. Ohlsson			2024-01-24T23:31:12.836Z		GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
3107588370	15738fee-78b1-4751-bcc1-cbf7139c68de	c3b7e14d-a9a8-47a5-a8da-b5b902712ca1	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Xanthoparmelia			GENUS	Xanthoparmelia (Vain.) Hale, 1974	Xanthoparmelia		CL	XII Regio de Magallanes y de la Antartica Chilena, Provincia Ultima Esperanza: Parque Nacional Torres del Paine. 4-5 km SW of Guerderia Laguna Amarga.		PRESENT		9d615537-c4d9-40fe-bf74-0e4dc9b42078	-50.991667	-72.85	1000.0		120.0				1995-11-14	14	11	1995	2603781		PRESERVED_SPECIMEN	CANB	CANB	CANB 922921.1	95:342	Elvebakk, A.	2014-01-01T00:00:00	CC_BY_4_0		Elvebakk, A.			2024-01-25T05:38:22.299Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3107582370	15738fee-78b1-4751-bcc1-cbf7139c68de	d7a8eb12-2425-4990-af5f-64b0582debd8	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Xanthoparmelia			GENUS	Xanthoparmelia (Vain.) Hale, 1974	Xanthoparmelia		CL	XII Region de Magallanes y de la Antartica Chilena, Provincia Magallanes, 1 km S of Carpa Manzana.		PRESENT		9d615537-c4d9-40fe-bf74-0e4dc9b42078	-52.602778	-71.151944	1000.0		50.0				1999-12-06	6	12	1999	2603781		PRESERVED_SPECIMEN	CANB	CANB	CANB 922920.1	99:1191	Elvebakk, A.	2014-01-01T00:00:00	CC_BY_4_0		Elvebakk, A.			2024-01-25T05:38:58.021Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3058848619	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/70821437	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Niorma	Niorma chrysophthalma		SPECIES	Teloschistes chrysophthalmus (L.) Th.Fr.	Teloschistes chrysophthalmus		CL		Valparaíso	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-33.031506	-71.448686	198.0						2020-07-30T11:10Z	30	7	2020	3429410	10948985	HUMAN_OBSERVATION	iNaturalist	Observations	70821437		Michelle Egan Miranda	2021-03-08T16:49:04	CC_BY_NC_4_0	Michelle Egan Miranda	Michelle Egan Miranda			2024-05-20T16:47:36.295Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3058415557	7ed55b51-4336-4f74-a05a-274afffe771f	8ef03969-b404-4328-ad0a-1fac5b7a4fb2	Fungi	Ascomycota	Lecanoromycetes	Acarosporales	Acarosporaceae	Acarospora	Acarospora xanthophana		SPECIES	Acarospora rhabarbarina Hue	Acarospora rhabarbarina	Hue nom illegit.	CL	Northwest of of Santiago at junction of Caleu and Rungue roads, north of Tiltil.	Santiago	PRESENT		4cadac10-3e7b-11d9-8439-b8a03c50a862	-33.009789	-70.921152	3644.0		700.0				1976-11-11	11	11	1976	2600553	7249998	PRESERVED_SPECIMEN	COLO	L	COLO-L-0057243	s.n.			CC_BY_NC_4_0		W. A. Weber; B. Johnston			2024-05-16T17:07:59.736Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION
3058415545	7ed55b51-4336-4f74-a05a-274afffe771f	7948c19e-87f0-4614-8a2f-6d004016d07e	Fungi	Ascomycota	Lecanoromycetes	Acarosporales	Acarosporaceae	Acarospora	Acarospora xanthophana		SPECIES	Acarospora rhabarbarina Hue	Acarospora rhabarbarina	Hue nom illegit.	CL	Bahia Pichidangui, coastal area northwest of Santiago.	Aconcagua	PRESENT		4cadac10-3e7b-11d9-8439-b8a03c50a862	-32.139584	-71.526956	3302.0						1975-12		12	1975	2600553	7249998	PRESERVED_SPECIMEN	COLO	L	COLO-L-0057237	s.n.	Kerry Knudsen	2006-12-29T00:00:00	CC_BY_NC_4_0		Deborah Steward			2024-05-16T17:07:59.737Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION
3058415543	7ed55b51-4336-4f74-a05a-274afffe771f	ddffd035-2572-435e-84b5-4f7231587015	Fungi	Ascomycota	Lecanoromycetes	Acarosporales	Acarosporaceae	Acarospora	Acarospora xanthophana		SPECIES	Acarospora rhabarbarina Hue	Acarospora rhabarbarina	Hue nom illegit.	CL	Northwest of Santiago at junction of Caleu and Rungue roads, north of Tiltil.	Santiago	PRESENT		4cadac10-3e7b-11d9-8439-b8a03c50a862	-33.009789	-70.921152	3644.0		700.0				1976-09-11	11	9	1976	2600553	7249998	PRESERVED_SPECIMEN	COLO	L	COLO-L-0057249	s.n	Kerry Knudsen	2006-01-01T00:00:00	CC_BY_NC_4_0		W. A. Weber; B. Johnston			2024-05-16T17:07:59.738Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION
3058415542	7ed55b51-4336-4f74-a05a-274afffe771f	78eaeebc-e60b-406e-9a4b-d2e8df23c209	Fungi	Ascomycota	Lecanoromycetes	Acarosporales	Acarosporaceae	Acarospora	Acarospora xanthophana		SPECIES	Acarospora rhabarbarina Hue	Acarospora rhabarbarina	Hue nom illegit.	CL	8 km west of Tiltil; shrub chaparral [IBP Primary Site], on east slope of Cuesta de la Dormida.	Santiago	PRESENT		4cadac10-3e7b-11d9-8439-b8a03c50a862	-33.061244	-71.016455	3593.0		1150.0	150.0			1976-11-09	9	11	1976	2600553	7249998	PRESERVED_SPECIMEN	COLO	L	COLO-L-0057255	s.n.			CC_BY_NC_4_0		W. A. Weber; B. Johnston			2024-05-16T17:07:59.733Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION
3058415541	7ed55b51-4336-4f74-a05a-274afffe771f	2562458f-db71-4869-9610-666390e35ca2	Fungi	Ascomycota	Lecanoromycetes	Acarosporales	Acarosporaceae	Acarospora	Acarospora xanthophana		SPECIES	Acarospora rhabarbarina Hue	Acarospora rhabarbarina	Hue nom illegit.	CL	Cerro de Ranca.	Santiago	PRESENT		4cadac10-3e7b-11d9-8439-b8a03c50a862	-33.389959	-70.710252	1442.0						1896-08-14	14	8	1896	2600553	7249998	PRESERVED_SPECIMEN	COLO	L	COLO-L-0057301	85			CC_BY_NC_4_0		P. Dusen			2024-05-16T17:07:59.734Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION
3058415529	7ed55b51-4336-4f74-a05a-274afffe771f	4869c92f-2e68-4a0b-9795-065f67084b7a	Fungi	Ascomycota	Lecanoromycetes	Acarosporales	Acarosporaceae	Acarospora	Acarospora lorentzii		SPECIES	Acarospora lorentzii (Müll.Arg.) Hue	Acarospora lorentzii	(Müll. Arg.) Hue	CL	Cerro de Ranca	Santiago	PRESENT		4cadac10-3e7b-11d9-8439-b8a03c50a862	-33.386586	-70.711289	1363.0						1896-08-14	14	8	1896	3414397	3414397	PRESERVED_SPECIMEN	COLO	L	COLO-L-0057225	79			CC_BY_NC_4_0		P. Ducén			2024-05-16T17:07:59.710Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION
3058415515	7ed55b51-4336-4f74-a05a-274afffe771f	9b312459-1446-4530-ada8-da7c18d9be00	Fungi	Ascomycota	Lecanoromycetes	Acarosporales	Acarosporaceae	Acarospora	Acarospora lorentzii		SPECIES	Acarospora lorentzii (Müll.Arg.) Hue	Acarospora lorentzii	(Müll. Arg.) Hue	CL	8 km west of Tiltil; shrub chaparral [IBP Primary Site], on east slope of Cuesta de la Dormida.	Santiago	PRESENT		4cadac10-3e7b-11d9-8439-b8a03c50a862	-33.061244	-71.016455	3593.0		1150.0	150.0			1976-11-09	9	11	1976	3414397	3414397	PRESERVED_SPECIMEN	COLO	L	COLO-L-0057214	s.n.			CC_BY_NC_4_0		W. A. Weber; B. Johnston			2024-05-16T17:07:59.711Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION
3053162602	828a3d8c-f762-11e1-a439-00145eb45e9a		Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Usnea	Usnea trachycarpa		SPECIES	Usnea trachycarpa (Stirt.) Müll.Arg.	Usnea trachycarpa		CL	Provincia de la Antártica Chilena, Comuna Cabo de Hornos, Isla Navarino, ca. 1 km S of Cerro Bandera and 4 km SSW of Puerto Williams		PRESENT		c76cf030-2a95-11da-9cc1-b8a03c50a862	-54.97095	-67.6334							2017-01-30	30	1	2017	6017842	6017842	PRESERVED_SPECIMEN	FR	FR	FR-0264590				CC_BY_4_0					2024-05-21T03:44:44.407Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3043219305	f8f35535-8c10-43fc-89dc-eb0843f25394	GB-0183989	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Follmannia	Follmannia orthoclada		SPECIES	Follmannia orthoclada (Zahlbr.) Frödén, Arup & Søchting	Follmannia orthoclada		CL		Archipiélago Juan Fernández	PRESENT	0	0ed04352-6745-4665-9e11-7117ee91a96b	-33.76833	-80.79194			0.0	0.0			1917-02-27	27	2	1917	9725555	9725555	PRESERVED_SPECIMEN	GB	GB	GB-0183989	136			CC0_1_0		Skottsberg, Carl & Skottsberg, Inga			2024-01-25T16:28:29.111Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3043213244	f8f35535-8c10-43fc-89dc-eb0843f25394	GB-0203884	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Flavoparmelia	Flavoparmelia caperata		SPECIES	Flavoparmelia caperata (L.) Hale	Flavoparmelia caperata		CL	Quebrada de Las Casas	Archipiélago Juan Fernández	PRESENT	0	0ed04352-6745-4665-9e11-7117ee91a96b	-33.764722	-80.763889			0.0	0.0			1917-08-11	11	8	1917	2606178	2606178	PRESERVED_SPECIMEN	GB	GB	GB-0203884	223			CC0_1_0		Skottsberg, Carl & Skottsberg, Inga			2024-01-25T16:28:52.842Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3043210332	f8f35535-8c10-43fc-89dc-eb0843f25394	GB-0183988	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Follmannia	Follmannia orthoclada		SPECIES	Follmannia orthoclada (Zahlbr.) Frödén, Arup & Søchting	Follmannia orthoclada		CL		Archipiélago Juan Fernández	PRESENT	0	0ed04352-6745-4665-9e11-7117ee91a96b	-33.76833	-80.79194			0.0	0.0			1917-02-27	27	2	1917	9725555	9725555	PRESERVED_SPECIMEN	GB	GB	GB-0183988				CC0_1_0		Skottsberg, Carl & Skottsberg, Inga			2024-01-25T16:28:29.449Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3043210251	f8f35535-8c10-43fc-89dc-eb0843f25394	GB-0203881	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Flavoparmelia	Flavoparmelia caperata		SPECIES	Flavoparmelia caperata (L.) Hale	Flavoparmelia caperata		CL	Puerto Inglés	Archipiélago Juan Fernández	PRESENT	0	0ed04352-6745-4665-9e11-7117ee91a96b	-33.61944	-78.84833			0.0	0.0			1917-01-20	20	1	1917	2606178	2606178	PRESERVED_SPECIMEN	GB	GB	GB-0203881	94			CC0_1_0		Skottsberg, Carl & Skottsberg, Inga			2024-01-25T16:28:32.267Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3043208246	f8f35535-8c10-43fc-89dc-eb0843f25394	GB-0203882	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Flavoparmelia	Flavoparmelia caperata		SPECIES	Flavoparmelia caperata (L.) Hale	Flavoparmelia caperata		CL		Archipiélago Juan Fernández	PRESENT	0	0ed04352-6745-4665-9e11-7117ee91a96b	-33.64056	-78.8525			0.0	0.0			1916-12-06	6	12	1916	2606178	2606178	PRESERVED_SPECIMEN	GB	GB	GB-0203882	213			CC0_1_0		Skottsberg, Carl & Skottsberg, Inga			2024-01-25T16:28:32.167Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3043206238	f8f35535-8c10-43fc-89dc-eb0843f25394	GB-0203883	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Flavoparmelia	Flavoparmelia caperata		SPECIES	Flavoparmelia caperata (L.) Hale	Flavoparmelia caperata		CL		Archipiélago Juan Fernández	PRESENT	0	0ed04352-6745-4665-9e11-7117ee91a96b	-33.64056	-78.8525			0.0	0.0			1916-12-06	6	12	1916	2606178	2606178	PRESERVED_SPECIMEN	GB	GB	GB-0203883	218			CC0_1_0		Skottsberg, Carl & Skottsberg, Inga			2024-01-25T16:28:52.807Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3043199892	f8f35535-8c10-43fc-89dc-eb0843f25394	GB-0154648	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Caloplaca	Caloplaca selkirkii		SPECIES	Caloplaca selkirkii Zahlbr.	Caloplaca selkirkii		CL		Archipiélago Juan Fernández	PRESENT	0	0ed04352-6745-4665-9e11-7117ee91a96b	-33.76833	-80.79194			0.0	0.0			1917-03-01	1	3	1917	3429978	3429978	PRESERVED_SPECIMEN	GB	GB	GB-0154648				CC0_1_0		Skottsberg, Carl & Skottsberg, Inga			2024-01-25T16:28:23.969Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3043196457	f8f35535-8c10-43fc-89dc-eb0843f25394	GB-0166506	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Caloplaca			GENUS	Caloplaca Th.Fr., 1860	Caloplaca		CL		Isla de Pascua	PRESENT	0	0ed04352-6745-4665-9e11-7117ee91a96b	-27.12111	-109.36639			0.0	0.0			1917-06-26	26	6	1917	2599921		PRESERVED_SPECIMEN	GB	GB	GB-0166506				CC0_1_0		Skottsberg, Carl Johan Fredrik & Skottsberg, Inga			2024-01-25T16:28:49.715Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3043195914	f8f35535-8c10-43fc-89dc-eb0843f25394	GB-0154646	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Caloplaca	Caloplaca selkirkii		SPECIES	Caloplaca selkirkii Zahlbr.	Caloplaca selkirkii		CL		Archipiélago Juan Fernández	PRESENT	0	0ed04352-6745-4665-9e11-7117ee91a96b	-33.64056	-78.8525			0.0	0.0			1917-01-22	22	1	1917	3429978	3429978	PRESERVED_SPECIMEN	GB	GB	GB-0154646				CC0_1_0		Skottsberg, Carl & Skottsberg, Inga			2024-01-25T16:28:48.021Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3043194918	f8f35535-8c10-43fc-89dc-eb0843f25394	GB-0154647	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Caloplaca	Caloplaca selkirkii		SPECIES	Caloplaca selkirkii Zahlbr.	Caloplaca selkirkii		CL		Archipiélago Juan Fernández	PRESENT	0	0ed04352-6745-4665-9e11-7117ee91a96b	-33.76833	-80.79194			0.0	0.0			1917-02-24	24	2	1917	3429978	3429978	PRESERVED_SPECIMEN	GB	GB	GB-0154647				CC0_1_0		Skottsberg, Carl & Skottsberg, Inga			2024-01-25T16:28:24.086Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
